Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend,Earnings_per_Project,Is_Expert,Region_Short,Job_Range_Label,Hourly_Band,High_Earner,Client_Tier
1048,SEO,Fiverr,Expert,Australia,Bank Transfer,275,1045,6.15,51.22,3.62,52,Hourly,61.91,147,3.8,True,Other,100+,<10$,False,Mid
1049,Data Entry,Fiverr,Beginner,USA,Crypto,119,6211,17.64,93.5,3.58,54,Hourly,66.36,468,52.19327731092437,False,Other,100+,10$–30$,False,Mid
1050,Web Development,Toptal,Beginner,Europe,Crypto,224,1927,85.72,51.06,4.74,76,Hourly,69.15,265,8.602678571428571,False,Other,100+,30$+,False,High
1051,Content Writing,Freelancer,Expert,USA,Crypto,234,8153,97.91,93.74,4.35,47,Fixed,37.65,82,34.84188034188034,True,Other,100+,30$+,True,Mid
1052,App Development,Freelancer,Intermediate,USA,Crypto,256,3314,20.0,76.45,4.59,43,Hourly,13.59,418,12.9453125,False,Other,100+,10$–30$,False,High
1053,Content Writing,Toptal,Expert,Europe,PayPal,253,1398,55.87,96.95,3.5,20,Hourly,38.13,25,5.525691699604743,True,Other,100+,30$+,False,Mid
1054,Content Writing,Freelancer,Expert,Middle East,Bank Transfer,13,2301,96.8,89.94,4.25,33,Hourly,57.16,70,177.0,True,Other,10–99,30$+,False,Mid
1055,App Development,Upwork,Intermediate,Asia,Bank Transfer,38,7340,19.88,99.9,4.14,16,Hourly,41.52,36,193.1578947368421,False,Other,10–99,10$–30$,False,Mid
1056,Content Writing,Upwork,Expert,Australia,Bank Transfer,232,9835,22.7,67.54,4.67,78,Hourly,62.43,391,42.39224137931034,True,Other,100+,10$–30$,True,High
1057,Customer Support,PeoplePerHour,Expert,Middle East,Bank Transfer,77,8068,93.05,88.36,4.81,7,Hourly,34.99,132,104.77922077922078,True,Other,10–99,30$+,True,High
1058,Graphic Design,PeoplePerHour,Expert,Middle East,Crypto,216,6640,72.04,70.1,3.02,70,Fixed,54.43,427,30.74074074074074,True,Other,100+,30$+,False,Mid
1059,Data Entry,Toptal,Beginner,Middle East,PayPal,76,7708,19.44,73.99,4.35,21,Hourly,23.05,483,101.42105263157895,False,Other,10–99,10$–30$,True,Mid
1060,SEO,Toptal,Beginner,Asia,Bank Transfer,62,482,42.38,81.38,3.1,36,Hourly,62.46,125,7.774193548387097,False,Other,10–99,30$+,False,Mid
1061,Content Writing,Toptal,Beginner,Canada,Mobile Banking,224,5793,10.35,93.68,4.1,86,Fixed,48.2,114,25.861607142857142,False,North America,100+,10$–30$,False,Mid
1062,Content Writing,Upwork,Expert,Asia,PayPal,279,5297,46.1,99.2,3.58,54,Hourly,24.28,91,18.985663082437277,True,Other,100+,30$+,False,Mid
1063,Digital Marketing,Freelancer,Intermediate,Middle East,Mobile Banking,253,7765,78.9,88.41,3.61,19,Fixed,30.43,241,30.691699604743082,False,Other,100+,30$+,True,Mid
1064,Data Entry,Toptal,Beginner,Canada,PayPal,20,3867,57.63,70.89,3.71,25,Fixed,62.4,450,193.35,False,North America,10–99,30$+,False,Mid
1065,Web Development,Toptal,Intermediate,Europe,PayPal,79,1120,66.51,71.07,4.24,67,Hourly,43.78,486,14.177215189873417,False,Other,10–99,30$+,False,Mid
1066,Data Entry,Upwork,Expert,Asia,PayPal,110,4650,36.05,86.88,3.67,53,Hourly,25.12,199,42.27272727272727,True,Other,100+,30$+,False,Mid
1067,Data Entry,Upwork,Beginner,Australia,Mobile Banking,140,8356,20.33,61.94,4.47,75,Fixed,77.71,206,59.68571428571428,False,Other,100+,10$–30$,True,Mid
1068,App Development,Upwork,Expert,Middle East,Bank Transfer,78,9681,6.25,55.52,3.81,48,Fixed,60.06,116,124.11538461538461,True,Other,10–99,<10$,True,Mid
1069,App Development,Freelancer,Intermediate,UK,Bank Transfer,258,1044,83.02,67.73,3.14,42,Fixed,77.0,218,4.046511627906977,False,Other,100+,30$+,False,Mid
1070,App Development,Toptal,Beginner,Europe,Mobile Banking,22,4368,65.48,64.36,4.57,47,Fixed,39.9,304,198.54545454545453,False,Other,10–99,30$+,False,High
1071,SEO,Fiverr,Beginner,Canada,Bank Transfer,47,4781,26.79,64.82,3.57,42,Hourly,43.26,242,101.72340425531915,False,North America,10–99,10$–30$,False,Mid
1072,Customer Support,Fiverr,Beginner,Asia,Crypto,54,6118,44.75,61.68,3.87,2,Fixed,72.86,291,113.29629629629629,False,Other,10–99,30$+,False,Mid
1073,Data Entry,Toptal,Beginner,Australia,Bank Transfer,7,7720,81.14,52.1,4.37,6,Fixed,46.75,463,1102.857142857143,False,Other,<10,30$+,True,Mid
1074,SEO,Toptal,Intermediate,USA,Crypto,236,4817,56.18,50.89,3.66,46,Fixed,59.51,281,20.411016949152543,False,Other,100+,30$+,False,Mid
1075,Content Writing,Toptal,Beginner,Australia,Crypto,223,1007,33.52,99.39,3.11,66,Hourly,27.65,300,4.515695067264574,False,Other,100+,30$+,False,Mid
1076,App Development,Toptal,Expert,Australia,Crypto,63,8337,30.38,71.39,3.75,81,Fixed,41.27,316,132.33333333333334,True,Other,10–99,30$+,True,Mid
1077,Content Writing,Freelancer,Beginner,Middle East,Mobile Banking,288,2204,25.67,69.22,4.89,40,Fixed,18.64,171,7.652777777777778,False,Other,100+,10$–30$,False,High
1078,App Development,Fiverr,Intermediate,Middle East,Bank Transfer,68,681,83.25,83.98,4.28,58,Hourly,24.42,387,10.014705882352942,False,Other,10–99,30$+,False,Mid
1079,Graphic Design,PeoplePerHour,Beginner,Asia,Bank Transfer,74,9943,60.28,60.91,4.34,78,Hourly,10.07,75,134.36486486486487,False,Other,10–99,30$+,True,Mid
1080,SEO,Fiverr,Intermediate,Asia,Mobile Banking,146,6095,72.37,97.5,4.26,74,Fixed,12.75,208,41.74657534246575,False,Other,100+,30$+,False,Mid
1081,SEO,Fiverr,Intermediate,Canada,Mobile Banking,206,747,86.71,89.32,3.4,33,Fixed,78.41,313,3.6262135922330097,False,North America,100+,30$+,False,Mid
1082,Customer Support,Upwork,Expert,Asia,Bank Transfer,211,81,98.75,54.47,3.84,62,Fixed,26.96,104,0.38388625592417064,True,Other,100+,30$+,False,Mid
1083,Web Development,Toptal,Beginner,Canada,Mobile Banking,225,6259,28.7,70.88,4.5,12,Hourly,56.43,491,27.817777777777778,False,North America,100+,10$–30$,False,Mid
1084,Digital Marketing,Toptal,Beginner,Middle East,Mobile Banking,250,4924,22.19,93.96,3.2,49,Hourly,68.74,25,19.696,False,Other,100+,10$–30$,False,Mid
1085,Data Entry,Toptal,Beginner,Middle East,Crypto,85,5612,48.89,97.24,3.56,88,Fixed,48.55,350,66.02352941176471,False,Other,10–99,30$+,False,Mid
1086,Web Development,Upwork,Expert,UK,Mobile Banking,255,8790,8.33,73.37,3.55,78,Fixed,20.72,78,34.470588235294116,True,Other,100+,<10$,True,Mid
1087,SEO,Freelancer,Expert,UK,Crypto,55,2298,80.21,80.67,3.86,5,Fixed,60.97,499,41.78181818181818,True,Other,10–99,30$+,False,Mid
1088,Web Development,Freelancer,Intermediate,Europe,PayPal,289,6242,88.96,58.35,4.96,51,Hourly,52.02,481,21.598615916955016,False,Other,100+,30$+,False,High
1089,Graphic Design,PeoplePerHour,Intermediate,Middle East,Crypto,208,9945,70.17,99.56,3.14,69,Fixed,61.19,127,47.8125,False,Other,100+,30$+,True,Mid
1090,Digital Marketing,Freelancer,Intermediate,USA,Crypto,29,6456,30.46,61.58,4.04,32,Fixed,63.88,412,222.6206896551724,False,Other,10–99,30$+,False,Mid
1091,Customer Support,Freelancer,Expert,UK,Mobile Banking,45,1206,16.7,97.14,3.36,49,Hourly,78.28,136,26.8,True,Other,10–99,10$–30$,False,Mid
1092,SEO,Toptal,Expert,Canada,Bank Transfer,73,8585,41.3,82.48,4.94,60,Fixed,50.15,333,117.6027397260274,True,North America,10–99,30$+,True,High
1093,SEO,Fiverr,Expert,Australia,PayPal,8,5345,84.17,80.39,3.23,46,Hourly,33.91,35,668.125,True,Other,<10,30$+,False,Mid
1094,Data Entry,Freelancer,Intermediate,Asia,PayPal,244,6204,38.04,75.63,3.81,68,Hourly,55.39,387,25.42622950819672,False,Other,100+,30$+,False,Mid
1095,Customer Support,Freelancer,Expert,Asia,PayPal,35,2298,8.25,61.53,4.48,41,Fixed,14.79,58,65.65714285714286,True,Other,10–99,<10$,False,Mid
1096,Customer Support,Upwork,Intermediate,Europe,Bank Transfer,121,9186,31.06,58.83,4.41,81,Hourly,72.82,229,75.91735537190083,False,Other,100+,30$+,True,Mid
1097,App Development,PeoplePerHour,Intermediate,UK,PayPal,199,3335,99.04,61.02,3.85,67,Hourly,18.36,420,16.758793969849247,False,Other,100+,30$+,False,Mid
1098,Digital Marketing,Upwork,Beginner,Australia,PayPal,94,9572,69.28,59.32,3.69,13,Fixed,32.95,123,101.82978723404256,False,Other,10–99,30$+,True,Mid
1099,Graphic Design,Toptal,Beginner,Australia,Bank Transfer,182,2053,90.58,88.98,3.8,18,Hourly,67.1,87,11.280219780219781,False,Other,100+,30$+,False,Mid
1100,Content Writing,Fiverr,Beginner,UK,PayPal,149,3665,78.61,67.51,3.53,87,Hourly,51.81,336,24.59731543624161,False,Other,100+,30$+,False,Mid
1101,Web Development,PeoplePerHour,Intermediate,USA,Mobile Banking,206,3722,56.27,52.89,3.41,51,Fixed,37.55,140,18.067961165048544,False,Other,100+,30$+,False,Mid
1102,Customer Support,Upwork,Beginner,USA,Mobile Banking,207,7508,19.13,98.46,3.97,36,Fixed,43.14,403,36.270531400966185,False,Other,100+,10$–30$,False,Mid
1103,Data Entry,Freelancer,Beginner,Europe,Crypto,28,2205,38.12,94.19,3.54,81,Fixed,69.82,272,78.75,False,Other,10–99,30$+,False,Mid
1104,SEO,Freelancer,Beginner,USA,Crypto,109,3529,60.46,96.39,3.57,34,Fixed,33.8,50,32.37614678899082,False,Other,100+,30$+,False,Mid
1105,Content Writing,PeoplePerHour,Expert,Europe,Crypto,279,101,87.71,99.75,4.31,12,Fixed,70.88,474,0.36200716845878134,True,Other,100+,30$+,False,Mid
1106,Graphic Design,Freelancer,Intermediate,Canada,Mobile Banking,64,2209,30.52,58.69,4.94,5,Hourly,16.17,54,34.515625,False,North America,10–99,30$+,False,High
1107,Digital Marketing,Upwork,Beginner,UK,Mobile Banking,19,4440,16.52,69.81,4.21,48,Hourly,64.38,416,233.68421052631578,False,Other,10–99,10$–30$,False,Mid
1108,Customer Support,Upwork,Expert,Australia,Mobile Banking,89,3701,58.09,87.91,3.15,40,Hourly,69.33,404,41.58426966292135,True,Other,10–99,30$+,False,Mid
1109,Web Development,Freelancer,Expert,Europe,Crypto,201,7406,21.77,84.8,3.15,13,Hourly,22.73,336,36.84577114427861,True,Other,100+,10$–30$,False,Mid
1110,Customer Support,Freelancer,Expert,Asia,Crypto,239,2162,62.98,57.69,4.9,26,Hourly,40.12,149,9.04602510460251,True,Other,100+,30$+,False,High
1111,Data Entry,Toptal,Beginner,USA,Crypto,267,5815,30.03,90.79,3.59,14,Fixed,21.58,152,21.779026217228463,False,Other,100+,30$+,False,Mid
1112,Customer Support,Fiverr,Expert,Asia,Crypto,10,1404,26.94,61.22,3.18,11,Fixed,59.46,450,140.4,True,Other,10–99,10$–30$,False,Mid
1113,Customer Support,PeoplePerHour,Intermediate,Europe,Crypto,293,5670,42.92,61.19,4.2,38,Fixed,47.47,218,19.351535836177476,False,Other,100+,30$+,False,Mid
1114,Customer Support,Upwork,Expert,Middle East,Crypto,62,3804,61.35,76.85,4.25,80,Fixed,54.47,218,61.354838709677416,True,Other,10–99,30$+,False,Mid
1115,SEO,PeoplePerHour,Expert,Europe,Mobile Banking,149,259,56.81,79.65,4.3,57,Hourly,23.75,365,1.738255033557047,True,Other,100+,30$+,False,Mid
1116,SEO,Toptal,Expert,USA,Bank Transfer,46,6282,28.25,79.0,3.53,22,Fixed,24.82,395,136.56521739130434,True,Other,10–99,10$–30$,False,Mid
1117,Content Writing,Upwork,Expert,Middle East,Bank Transfer,204,7896,89.66,54.57,3.03,16,Fixed,12.9,398,38.705882352941174,True,Other,100+,30$+,True,Mid
1118,Content Writing,Toptal,Intermediate,Middle East,Crypto,178,6221,15.44,93.87,4.93,77,Hourly,32.54,485,34.949438202247194,False,Other,100+,10$–30$,False,High
1119,Web Development,Toptal,Beginner,USA,Bank Transfer,99,287,8.75,63.28,3.5,76,Hourly,49.18,467,2.898989898989899,False,Other,10–99,<10$,False,Mid
1120,Digital Marketing,Freelancer,Intermediate,Middle East,Bank Transfer,221,8577,62.26,56.48,4.35,82,Fixed,70.06,341,38.80995475113122,False,Other,100+,30$+,True,Mid
1121,Graphic Design,PeoplePerHour,Intermediate,UK,Mobile Banking,115,8125,16.72,94.44,4.41,29,Hourly,56.68,257,70.65217391304348,False,Other,100+,10$–30$,True,Mid
1122,App Development,PeoplePerHour,Beginner,Australia,Crypto,184,1626,52.96,97.78,4.22,82,Hourly,40.48,387,8.83695652173913,False,Other,100+,30$+,False,Mid
1123,Digital Marketing,Freelancer,Expert,Asia,Crypto,167,8741,95.42,93.11,3.63,2,Fixed,76.72,44,52.34131736526946,True,Other,100+,30$+,True,Mid
1124,Digital Marketing,PeoplePerHour,Beginner,UK,Bank Transfer,123,9806,71.37,90.48,3.54,54,Hourly,60.35,268,79.72357723577235,False,Other,100+,30$+,True,Mid
1125,Digital Marketing,Freelancer,Beginner,UK,Crypto,232,9032,63.66,82.76,4.2,2,Fixed,75.11,310,38.93103448275862,False,Other,100+,30$+,True,Mid
1126,App Development,Upwork,Intermediate,USA,Crypto,149,3590,59.61,77.54,4.73,3,Hourly,46.93,159,24.093959731543624,False,Other,100+,30$+,False,High
1127,Web Development,Toptal,Beginner,USA,Crypto,146,9377,22.06,54.35,4.89,56,Hourly,28.12,277,64.22602739726027,False,Other,100+,10$–30$,True,High
1128,App Development,Toptal,Expert,Asia,Crypto,126,7307,46.1,70.42,3.21,72,Hourly,13.7,344,57.992063492063494,True,Other,100+,30$+,False,Mid
1129,Web Development,PeoplePerHour,Intermediate,Australia,Bank Transfer,289,199,37.54,68.63,3.31,11,Hourly,60.83,474,0.6885813148788927,False,Other,100+,30$+,False,Mid
1130,App Development,Fiverr,Expert,Europe,PayPal,230,1674,95.54,62.99,4.89,76,Fixed,18.49,54,7.278260869565218,True,Other,100+,30$+,False,High
1131,Graphic Design,Toptal,Intermediate,UK,Bank Transfer,261,7711,28.02,86.17,4.47,32,Hourly,31.19,144,29.544061302681992,False,Other,100+,10$–30$,True,Mid
1132,Customer Support,Freelancer,Expert,Middle East,Mobile Banking,289,2624,49.79,74.79,4.77,4,Fixed,47.27,453,9.079584775086506,True,Other,100+,30$+,False,High
1133,Digital Marketing,Fiverr,Beginner,Australia,PayPal,169,4478,94.12,54.05,3.41,9,Fixed,49.51,234,26.497041420118343,False,Other,100+,30$+,False,Mid
1134,Customer Support,Fiverr,Beginner,UK,PayPal,225,7579,79.97,61.01,4.18,88,Hourly,52.04,178,33.684444444444445,False,Other,100+,30$+,False,Mid
1135,Web Development,Toptal,Beginner,Europe,PayPal,73,4319,96.63,84.16,4.4,56,Hourly,21.64,207,59.16438356164384,False,Other,10–99,30$+,False,Mid
1136,App Development,Toptal,Expert,Middle East,Bank Transfer,228,7819,62.79,53.81,4.36,16,Fixed,36.58,135,34.29385964912281,True,Other,100+,30$+,True,Mid
1137,Graphic Design,Toptal,Intermediate,UK,Mobile Banking,128,2158,36.71,92.56,3.82,81,Hourly,53.2,444,16.859375,False,Other,100+,30$+,False,Mid
1138,App Development,Freelancer,Intermediate,Canada,Bank Transfer,16,3997,83.53,74.76,3.03,86,Hourly,77.89,352,249.8125,False,North America,10–99,30$+,False,Mid
1139,Customer Support,Fiverr,Intermediate,Asia,Mobile Banking,56,7949,32.69,74.03,4.17,71,Fixed,60.93,393,141.94642857142858,False,Other,10–99,30$+,True,Mid
1140,SEO,PeoplePerHour,Beginner,Australia,Bank Transfer,133,4964,20.65,79.62,3.51,10,Hourly,74.58,481,37.32330827067669,False,Other,100+,10$–30$,False,Mid
1141,Graphic Design,Freelancer,Expert,Asia,Bank Transfer,139,6717,72.1,91.23,3.9,36,Fixed,63.35,274,48.32374100719424,True,Other,100+,30$+,False,Mid
1142,Digital Marketing,Upwork,Intermediate,USA,Bank Transfer,149,2313,65.7,67.39,4.92,24,Hourly,51.42,383,15.523489932885907,False,Other,100+,30$+,False,High
1143,Data Entry,Toptal,Expert,UK,PayPal,131,9854,88.5,83.9,3.8,64,Hourly,23.44,397,75.22137404580153,True,Other,100+,30$+,True,Mid
1144,Digital Marketing,Fiverr,Intermediate,Middle East,Bank Transfer,230,3865,96.38,78.29,4.68,56,Hourly,56.67,322,16.804347826086957,False,Other,100+,30$+,False,High
1145,Data Entry,Freelancer,Beginner,Middle East,Mobile Banking,75,627,86.43,63.35,3.38,78,Hourly,53.64,182,8.36,False,Other,10–99,30$+,False,Mid
1146,Graphic Design,Upwork,Expert,Australia,Mobile Banking,277,472,10.7,93.93,4.34,78,Hourly,52.17,60,1.703971119133574,True,Other,100+,10$–30$,False,Mid
1147,SEO,Freelancer,Intermediate,Australia,Mobile Banking,191,2813,68.13,89.87,4.95,89,Hourly,44.29,439,14.727748691099476,False,Other,100+,30$+,False,High
1148,Customer Support,Freelancer,Intermediate,Asia,PayPal,7,1279,79.55,82.92,3.2,22,Fixed,47.01,62,182.71428571428572,False,Other,<10,30$+,False,Mid
1149,SEO,PeoplePerHour,Intermediate,Middle East,Bank Transfer,289,3226,98.28,92.53,3.02,52,Fixed,33.41,360,11.162629757785467,False,Other,100+,30$+,False,Mid
1150,Web Development,PeoplePerHour,Intermediate,Middle East,Bank Transfer,26,8995,40.59,93.36,3.87,50,Hourly,46.35,214,345.96153846153845,False,Other,10–99,30$+,True,Mid
1151,SEO,Freelancer,Beginner,Middle East,Crypto,170,737,21.14,85.42,3.19,47,Hourly,23.83,359,4.3352941176470585,False,Other,100+,10$–30$,False,Mid
1152,Content Writing,Upwork,Intermediate,UK,PayPal,250,772,86.03,91.85,4.5,23,Fixed,66.36,138,3.088,False,Other,100+,30$+,False,Mid
1153,Graphic Design,Fiverr,Intermediate,Middle East,Mobile Banking,238,796,35.16,84.87,4.83,76,Fixed,23.0,430,3.3445378151260505,False,Other,100+,30$+,False,High
1154,Customer Support,Fiverr,Beginner,USA,Mobile Banking,162,4387,61.83,84.01,3.87,83,Fixed,15.95,133,27.080246913580247,False,Other,100+,30$+,False,Mid
1155,Customer Support,Toptal,Intermediate,Middle East,Bank Transfer,155,2762,42.04,80.93,3.52,19,Hourly,40.54,33,17.81935483870968,False,Other,100+,30$+,False,Mid
1156,Web Development,Toptal,Expert,USA,Mobile Banking,217,757,43.22,87.64,3.87,52,Hourly,56.08,192,3.488479262672811,True,Other,100+,30$+,False,Mid
1157,Customer Support,Fiverr,Expert,UK,Bank Transfer,222,8676,74.58,57.93,4.45,34,Hourly,40.64,354,39.08108108108108,True,Other,100+,30$+,True,Mid
1158,SEO,Freelancer,Intermediate,Australia,Bank Transfer,250,533,39.34,94.04,3.02,29,Fixed,29.37,472,2.132,False,Other,100+,30$+,False,Mid
1159,Graphic Design,Freelancer,Beginner,USA,Crypto,280,1583,70.84,93.59,4.18,61,Fixed,49.07,319,5.6535714285714285,False,Other,100+,30$+,False,Mid
1160,Digital Marketing,PeoplePerHour,Beginner,UK,PayPal,155,219,6.36,51.46,4.23,85,Hourly,34.29,476,1.4129032258064516,False,Other,100+,<10$,False,Mid
1161,SEO,PeoplePerHour,Beginner,Middle East,Bank Transfer,200,1070,35.84,91.29,4.28,35,Fixed,75.3,86,5.35,False,Other,100+,30$+,False,Mid
1162,App Development,Toptal,Intermediate,UK,Bank Transfer,25,7143,35.31,56.44,3.48,5,Hourly,74.59,209,285.72,False,Other,10–99,30$+,False,Mid
1163,Data Entry,Fiverr,Intermediate,Middle East,Bank Transfer,261,6516,76.14,66.76,4.43,76,Hourly,45.17,461,24.96551724137931,False,Other,100+,30$+,False,Mid
1164,Graphic Design,Freelancer,Expert,Asia,Crypto,21,897,34.88,87.18,3.18,7,Fixed,32.95,80,42.714285714285715,True,Other,10–99,30$+,False,Mid
1165,Customer Support,Fiverr,Beginner,UK,Bank Transfer,55,8937,65.17,58.04,3.4,41,Hourly,61.6,321,162.4909090909091,False,Other,10–99,30$+,True,Mid
1166,Web Development,Upwork,Intermediate,Australia,PayPal,274,3396,70.41,90.9,4.75,2,Fixed,12.57,414,12.394160583941606,False,Other,100+,30$+,False,High
1167,Digital Marketing,Fiverr,Intermediate,USA,PayPal,87,4063,67.55,91.61,4.48,89,Fixed,43.23,338,46.701149425287355,False,Other,10–99,30$+,False,Mid
1168,Content Writing,Upwork,Intermediate,Asia,Mobile Banking,128,8128,62.31,75.37,3.03,10,Hourly,33.54,479,63.5,False,Other,100+,30$+,True,Mid
1169,Digital Marketing,PeoplePerHour,Beginner,Australia,PayPal,294,81,44.29,50.32,3.5,44,Hourly,74.44,189,0.2755102040816326,False,Other,100+,30$+,False,Mid
1170,SEO,PeoplePerHour,Beginner,Canada,Mobile Banking,266,8418,40.46,64.35,3.43,70,Fixed,10.84,437,31.646616541353385,False,North America,100+,30$+,True,Mid
1171,Data Entry,Toptal,Expert,Middle East,PayPal,53,7927,58.64,80.85,3.54,35,Hourly,48.7,347,149.56603773584905,True,Other,10–99,30$+,True,Mid
1172,Digital Marketing,Fiverr,Beginner,USA,Mobile Banking,10,6220,11.05,99.06,3.5,62,Fixed,61.85,232,622.0,False,Other,10–99,10$–30$,False,Mid
1173,Content Writing,Fiverr,Intermediate,Australia,Bank Transfer,121,7880,88.2,81.59,3.13,74,Hourly,43.95,391,65.12396694214875,False,Other,100+,30$+,True,Mid
1174,App Development,Upwork,Expert,USA,Crypto,122,9744,83.4,62.99,3.92,73,Fixed,15.98,425,79.8688524590164,True,Other,100+,30$+,True,Mid
1175,Web Development,PeoplePerHour,Beginner,Canada,Crypto,267,2365,37.91,81.7,4.47,20,Fixed,78.07,168,8.857677902621722,False,North America,100+,30$+,False,Mid
1176,Graphic Design,Upwork,Beginner,Europe,Crypto,133,115,58.85,77.0,4.21,35,Hourly,46.26,442,0.8646616541353384,False,Other,100+,30$+,False,Mid
1177,Data Entry,PeoplePerHour,Beginner,Middle East,Bank Transfer,175,1978,93.56,88.99,4.35,37,Hourly,52.99,250,11.302857142857142,False,Other,100+,30$+,False,Mid
1178,Content Writing,Upwork,Beginner,Middle East,Crypto,31,5061,30.81,55.35,3.16,72,Fixed,26.56,167,163.25806451612902,False,Other,10–99,30$+,False,Mid
1179,Customer Support,PeoplePerHour,Intermediate,UK,PayPal,203,7583,75.53,88.05,4.9,54,Fixed,43.84,230,37.354679802955665,False,Other,100+,30$+,False,High
1180,SEO,Upwork,Beginner,Middle East,Mobile Banking,101,6275,12.86,77.06,4.68,80,Fixed,40.04,149,62.12871287128713,False,Other,100+,10$–30$,False,High
1181,SEO,PeoplePerHour,Intermediate,Middle East,Bank Transfer,21,5497,54.72,98.15,4.61,28,Fixed,15.24,151,261.76190476190476,False,Other,10–99,30$+,False,High
1182,SEO,Upwork,Intermediate,Australia,Crypto,177,634,88.98,67.09,4.65,70,Hourly,17.43,37,3.5819209039548023,False,Other,100+,30$+,False,High
1183,Customer Support,Fiverr,Intermediate,Asia,PayPal,105,6520,57.41,81.63,4.87,32,Hourly,68.62,385,62.095238095238095,False,Other,100+,30$+,False,High
